Arrondissement,Nom,Derniére Mise à jour,Type,Adresse,Ouvert,Deblaye 
Rosemont–La Petite-Patrie,Parc Étienne-Desmarteau, ,Jeu d'eau,20e Avenue / Rue Beaubien Est, , 
Rosemont–La Petite-Patrie,Parc Étienne-Desmarteau, ,Jeu d'eau,20e Avenue / Rue Beaubien Est, , 
   Lachine  ,"Pat. avec bandes - près 10e Avenue, Parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près 10e Avenue, Parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près 10e Avenue, Parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près 10e Avenue, Parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près 10e Avenue, Parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près 10e Avenue, Parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près chalet, parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près chalet, parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près chalet, parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près chalet, parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près chalet, parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
   Lachine  ,"Pat. avec bandes - près chalet, parc LaSalle (PSE)",2021,,,"
     1
    ","
     1
    "
Ahuntsic-Cartierville,Pataugeoire Ahuntsic, ,"Pataugeoire, Jeux d'eau",10555 rue Lajeunesse, , 
Ahuntsic-Cartierville,Pataugeoire Ahuntsic, ,"Pataugeoire, Jeux d'eau",10555 rue Lajeunesse, , 
Ahuntsic-Cartierville,Pataugeoire Ahuntsic, ,"Pataugeoire, Jeux d'eau",10555 rue Lajeunesse, , 
Ahuntsic-Cartierville,Pataugeoire Ahuntsic, ,"Pataugeoire, Jeux d'eau",10555 rue Lajeunesse, , 
Ahuntsic-Cartierville,Pataugeoire Ahuntsic, ,"Pataugeoire, Jeux d'eau",10555 rue Lajeunesse, , 
Ahuntsic-Cartierville,Pataugeoire Ahuntsic, ,"Pataugeoire, Jeux d'eau",10555 rue Lajeunesse, , 
Ahuntsic-Cartierville,Pataugeoire St-Paul de la Croix, ,Pataugeoire,9900 rue Hamel, , 
Ahuntsic-Cartierville,Pataugeoire St-Paul de la Croix, ,Pataugeoire,9900 rue Hamel, , 
Ahuntsic-Cartierville,Pataugeoire St-Paul de la Croix, ,Pataugeoire,9900 rue Hamel, , 
Ahuntsic-Cartierville,Pataugeoire St-Paul de la Croix, ,Pataugeoire,9900 rue Hamel, , 
Ahuntsic-Cartierville,Pataugeoire St-Paul de la Croix, ,Pataugeoire,9900 rue Hamel, , 
Ahuntsic-Cartierville,Pataugeoire St-Paul de la Croix, ,Pataugeoire,9900 rue Hamel, , 
Ahuntsic-Cartierville,Pataugeoire de Mésy, ,"Pataugeoire, Jeux d'eau",12120 rue Grenet, , 
Ahuntsic-Cartierville,Pataugeoire de Mésy, ,"Pataugeoire, Jeux d'eau",12120 rue Grenet, , 
Ahuntsic-Cartierville,Pataugeoire de Mésy, ,"Pataugeoire, Jeux d'eau",12120 rue Grenet, , 
Ahuntsic-Cartierville,Pataugeoire de Mésy, ,"Pataugeoire, Jeux d'eau",12120 rue Grenet, , 
Ahuntsic-Cartierville,Pataugeoire de Mésy, ,"Pataugeoire, Jeux d'eau",12120 rue Grenet, , 
Ahuntsic-Cartierville,Pataugeoire de Mésy, ,"Pataugeoire, Jeux d'eau",12120 rue Grenet, , 
Ahuntsic-Cartierville,Pataugeoire du Sault-au-récollet, ,Pataugeoire,10550 rue St-Firmin, , 
Ahuntsic-Cartierville,Pataugeoire du Sault-au-récollet, ,Pataugeoire,10550 rue St-Firmin, , 
Ahuntsic-Cartierville,Pataugeoire du Sault-au-récollet, ,Pataugeoire,10550 rue St-Firmin, , 
Ahuntsic-Cartierville,Pataugeoire du Sault-au-récollet, ,Pataugeoire,10550 rue St-Firmin, , 
Ahuntsic-Cartierville,Pataugeoire du Sault-au-récollet, ,Pataugeoire,10550 rue St-Firmin, , 
Ahuntsic-Cartierville,Pataugeoire du Sault-au-récollet, ,Pataugeoire,10550 rue St-Firmin, , 
Ahuntsic-Cartierville,Pataugeoire henri-Julien, ,Pataugeoire,9300 rue St-Denis, , 
Ahuntsic-Cartierville,Pataugeoire henri-Julien, ,Pataugeoire,9300 rue St-Denis, , 
Ahuntsic-Cartierville,Pataugeoire henri-Julien, ,Pataugeoire,9300 rue St-Denis, , 
Ahuntsic-Cartierville,Pataugeoire henri-Julien, ,Pataugeoire,9300 rue St-Denis, , 
Ahuntsic-Cartierville,Pataugeoire henri-Julien, ,Pataugeoire,9300 rue St-Denis, , 
Ahuntsic-Cartierville,Pataugeoire henri-Julien, ,Pataugeoire,9300 rue St-Denis, , 
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1 , Parc Eugène-Dostie (PSE)",2021,,,"
     1
    ","
     1
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1 , Parc Eugène-Dostie (PSE)",2021,,,"
     1
    ","
     1
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1 , Parc Eugène-Dostie (PSE)",2021,,,"
     1
    ","
     1
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1 , Parc Eugène-Dostie (PSE)",2021,,,"
     1
    ","
     1
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1 , Parc Eugène-Dostie (PSE)",2021,,,"
     1
    ","
     1
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1 , Parc Eugène-Dostie (PSE)",2021,,,"
     1
    ","
     1
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Joseph-Avila-Proulx (PSE)",2021,,,"
     1
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Joseph-Avila-Proulx (PSE)",2021,,,"
     1
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Joseph-Avila-Proulx (PSE)",2021,,,"
     1
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Joseph-Avila-Proulx (PSE)",2021,,,"
     1
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Joseph-Avila-Proulx (PSE)",2021,,,"
     1
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Joseph-Avila-Proulx (PSE)",2021,,,"
     1
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Robert-Sauvé (PSE)",2021,,,"
     None
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Robert-Sauvé (PSE)",2021,,,"
     None
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Robert-Sauvé (PSE)",2021,,,"
     None
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Robert-Sauvé (PSE)",2021,,,"
     None
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Robert-Sauvé (PSE)",2021,,,"
     None
    ","
     None
    "
   L'Île-Bizard - Sainte-Geneviève  ,"Patinoire # 1, Parc Robert-Sauvé (PSE)",2021,,,"
     None
    ","
     None
    "
   Verdun  ,"Patinoire Bleu Blanc Bouge, Parc Willibrord (PSE)",2021,,,"
     0
    ","
     0
    "
   Verdun  ,"Patinoire Bleu Blanc Bouge, Parc Willibrord (PSE)",2021,,,"
     0
    ","
     0
    "
   Verdun  ,"Patinoire Bleu Blanc Bouge, Parc Willibrord (PSE)",2021,,,"
     0
    ","
     0
    "
   Verdun  ,"Patinoire Bleu Blanc Bouge, Parc Willibrord (PSE)",2021,,,"
     0
    ","
     0
    "
   Verdun  ,"Patinoire Bleu Blanc Bouge, Parc Willibrord (PSE)",2021,,,"
     0
    ","
     0
    "
   Verdun  ,"Patinoire Bleu Blanc Bouge, Parc Willibrord (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire Bleu blanc bouge, Parc Mésy (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire Bleu blanc bouge, Parc Mésy (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire Bleu blanc bouge, Parc Mésy (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire Bleu blanc bouge, Parc Mésy (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire Bleu blanc bouge, Parc Mésy (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire Bleu blanc bouge, Parc Mésy (PSE)",2021,,,"
     0
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire Bleu-Blanc-Bouge, Confédération (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire Bleu-Blanc-Bouge, Confédération (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire Bleu-Blanc-Bouge, Confédération (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire Bleu-Blanc-Bouge, Confédération (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire Bleu-Blanc-Bouge, Confédération (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire Bleu-Blanc-Bouge, Confédération (PSE)",2021,,,"
     None
    ","
     0
    "
   Le Sud-Ouest  ,"Patinoire Décorative, Polyvalente Saint-Henri (PP)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire Décorative, Polyvalente Saint-Henri (PP)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire Décorative, Polyvalente Saint-Henri (PP)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire Décorative, Polyvalente Saint-Henri (PP)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire Décorative, Polyvalente Saint-Henri (PP)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire Décorative, Polyvalente Saint-Henri (PP)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes , De Gaspé/Bernard (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes , De Gaspé/Bernard (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes , De Gaspé/Bernard (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes , De Gaspé/Bernard (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes , De Gaspé/Bernard (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes , De Gaspé/Bernard (PSE)",2021,,,"
     None
    ","
     None
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Mackenzie-King (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Mackenzie-King (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Mackenzie-King (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Mackenzie-King (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Mackenzie-King (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Mackenzie-King (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Trenholme (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Trenholme (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Trenholme (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Trenholme (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Trenholme (PSE)",2021,,,"
     None
    ","
     0
    "
   Côte-des-Neiges - Notre-Dame-de-Grâce  ,"Patinoire avec bandes , Trenholme (PSE)",2021,,,"
     None
    ","
     0
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Charleroi (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Charleroi (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Charleroi (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Charleroi (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Charleroi (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Charleroi (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Oscar (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Oscar (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Oscar (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Oscar (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Oscar (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Oscar (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Sauvé (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Sauvé (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Sauvé (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Sauvé (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Sauvé (PSE)",2021,,,"
     None
    ","
     1
    "
   Montréal-Nord  ,"Patinoire avec bandes , parc Sauvé (PSE)",2021,,,"
     None
    ","
     1
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Nord, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Nord, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Nord, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Nord, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Nord, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Nord, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Sud, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Sud, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Sud, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Sud, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Sud, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes - Sud, Villeray (PSE)",2021,,,"
     None
    ","
     0
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Nord, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Nord, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Nord, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Nord, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Nord, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Nord, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Sud, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Sud, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Sud, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Sud, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Sud, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes Sud, Beaubien (PSE)",2021,,,"
     None
    ","
     None
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes nord, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes nord, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes nord, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes nord, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes nord, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes nord, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes sud, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes sud, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes sud, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes sud, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes sud, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes sud, Jarry (PSE)",2021,,,"
     None
    ","
     0
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes, Baldwin (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes, Baldwin (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes, Baldwin (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes, Baldwin (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes, Baldwin (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire avec bandes, Baldwin (PSE)",2021,,,"
     None
    ","
     None
    "
   Ahuntsic - Cartierville  ,"Patinoire avec bandes, Berthe-Louard (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire avec bandes, Berthe-Louard (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire avec bandes, Berthe-Louard (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire avec bandes, Berthe-Louard (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire avec bandes, Berthe-Louard (PSE)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire avec bandes, Berthe-Louard (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, C-de-la-Rousselière (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, C-de-la-Rousselière (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, C-de-la-Rousselière (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, C-de-la-Rousselière (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, C-de-la-Rousselière (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, C-de-la-Rousselière (PSE)",2021,,,"
     0
    ","
     0
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Campbell-Ouest (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Campbell-Ouest (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Campbell-Ouest (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Campbell-Ouest (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Campbell-Ouest (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Campbell-Ouest (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Carré Hibernia (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Carré Hibernia (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Carré Hibernia (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Carré Hibernia (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Carré Hibernia (PSE)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire avec bandes, Carré Hibernia (PSE)",2021,,,"
     None
    ","
     None
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes, Champdoré (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes, Champdoré (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes, Champdoré (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes, Champdoré (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes, Champdoré (PSE)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire avec bandes, Champdoré (PSE)",2021,,,"
     None
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, Daniel-Johnson (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, Daniel-Johnson (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, Daniel-Johnson (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, Daniel-Johnson (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, Daniel-Johnson (PSE)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire avec bandes, Daniel-Johnson (PSE)",2021,,,"
     0
    ","
     0
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes, De Gaspé (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes, De Gaspé (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes, De Gaspé (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes, De Gaspé (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes, De Gaspé (PSE)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes, De Gaspé (PSE)",2021,,,"
     None
    ","
     None
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire avec bandes, De La Bruère (PSE)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire avec bandes, De La Bruère (PSE)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire avec bandes, De La Bruère (PSE)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire avec bandes, De La Bruère (PSE)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire avec bandes, De La Bruère (PSE)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire avec bandes, De La Bruère (PSE)",2021,,,"
     None
    ","
     0
    "
   Rosemont - La Petite-Patrie  ,"Patinoire avec bandes, De la Louisiane (PSE)",2021,,,"
     None
    ","
     None
    "
